PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, Start, 23.4.2026, 9:17
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.7778e+05	 1.4560e+02	-1.9546e+01	 1.5874e+02	 3.0895e+02	 1.6523e+02	 7.0196e+00	 6.3769e+01	-5.1789e+02	 1.2313e-01
 1.1852e+05	 1.4560e+02	-3.2698e+01	 2.5108e+02	 3.0912e+02	 1.6792e+02	 7.4201e+00	 6.0475e+01	-4.6436e+02	 1.3023e-01
 7.9012e+04	 1.4560e+02	-4.8339e+01	 3.9523e+02	 3.0940e+02	 1.7061e+02	 6.9730e+00	 5.7627e+01	-4.7117e+02	 1.2231e-01
 5.2675e+04	 1.4560e+02	-6.3579e+01	 6.1847e+02	 3.0956e+02	 1.7329e+02	 5.8694e+00	 5.5239e+01	-5.3735e+02	 1.0280e-01
 3.5117e+04	 1.4560e+02	 5.2669e+00	 5.9766e-01	 3.1011e+02	 1.7872e+02	-8.3526e+01	 8.5744e+04	 9.7296e+03	-8.8126e+00
 2.3411e+04	 1.4560e+02	 5.4184e+00	 5.0757e-01	 3.1026e+02	 1.8156e+02	-8.4648e+01	 1.5145e+05	 1.4187e+04	-1.0675e+01
 1.5607e+04	 1.4560e+02	 5.5351e+00	 4.1961e-01	 3.1051e+02	 1.8419e+02	-8.5665e+01	 2.7479e+05	 2.0831e+04	-1.3191e+01
 1.0405e+04	 1.4560e+02	 5.6228e+00	 3.4140e-01	 3.1071e+02	 1.8662e+02	-8.6525e+01	 5.0660e+05	 3.0760e+04	-1.6470e+01
 6.9366e+03	 1.4560e+02	 5.6886e+00	 2.7617e-01	 3.1087e+02	 1.8912e+02	-8.7221e+01	 9.3940e+05	 4.5605e+04	-2.0598e+01
 4.6244e+03	 1.4560e+02	 5.7391e+00	 2.2390e-01	 3.1111e+02	 1.9169e+02	-8.7766e+01	 1.7380e+06	 6.7806e+04	-2.5632e+01
 3.0829e+03	 1.4560e+02	 5.7789e+00	 1.8360e-01	 3.1135e+02	 1.9450e+02	-8.8180e+01	 3.1794e+06	 1.0101e+05	-3.1476e+01
 2.0553e+03	 1.4560e+02	 5.8115e+00	 1.5301e-01	 3.1150e+02	 1.9694e+02	-8.8492e+01	 5.7225e+06	 1.5066e+05	-3.7982e+01
 1.3702e+03	 1.4560e+02	 5.8390e+00	 1.3001e-01	 3.1171e+02	 1.9937e+02	-8.8724e+01	 1.0102e+07	 2.2493e+05	-4.4912e+01
 9.1346e+02	 1.4560e+02	 5.8632e+00	 1.1356e-01	 3.1195e+02	 2.0212e+02	-8.8890e+01	 1.7348e+07	 3.3600e+05	-5.1630e+01
 6.0898e+02	 1.4560e+02	 5.8849e+00	 1.0190e-01	 3.1210e+02	 2.0465e+02	-8.9008e+01	 2.9000e+07	 5.0215e+05	-5.7752e+01
