PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 1st desorption, 21.4.2026, 14:21
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 9.0000e+05	 0.0000e+00	 2.9715e+00	 8.3863e-02	 2.8427e+02	 1.2960e+01	-8.8383e+01	 2.3843e+04	 6.7289e+02	-3.5433e+01
 6.0000e+05	 0.0000e+00	 2.9639e+00	 1.6068e-01	 2.8427e+02	 1.5690e+01	-8.6897e+01	 1.8667e+04	 1.0119e+03	-1.8447e+01
 4.0000e+05	 0.0000e+00	 3.0042e+00	 1.6562e-01	 2.8427e+02	 1.8440e+01	-8.6845e+01	 2.7165e+04	 1.4975e+03	-1.8140e+01
 2.6667e+05	 0.0000e+00	 3.0459e+00	 1.7170e-01	 2.8427e+02	 2.0940e+01	-8.6773e+01	 3.9302e+04	 2.2156e+03	-1.7739e+01
 1.7778e+05	 0.0000e+00	 3.0891e+00	 1.7893e-01	 2.8427e+02	 2.3610e+01	-8.6685e+01	 5.6572e+04	 3.2769e+03	-1.7264e+01
 1.1852e+05	 0.0000e+00	 3.1336e+00	 1.8784e-01	 2.8427e+02	 2.6070e+01	-8.6570e+01	 8.0833e+04	 4.8455e+03	-1.6682e+01
 7.9012e+04	 0.0000e+00	 3.1796e+00	 1.9913e-01	 2.8427e+02	 2.8500e+01	-8.6416e+01	 1.1438e+05	 7.1631e+03	-1.5967e+01
 5.2675e+04	 0.0000e+00	 3.2157e+00	 2.1406e-01	 2.8427e+02	 3.1110e+01	-8.6192e+01	 1.5960e+05	 1.0624e+04	-1.5022e+01
 3.5117e+04	 0.0000e+00	 3.2662e+00	 2.3307e-01	 2.8427e+02	 3.3820e+01	-8.5918e+01	 2.1987e+05	 1.5690e+04	-1.4014e+01
 2.3411e+04	 0.0000e+00	 3.3199e+00	 2.5827e-01	 2.8427e+02	 3.6270e+01	-8.5552e+01	 2.9763e+05	 2.3154e+04	-1.2854e+01
 1.5607e+04	 0.0000e+00	 3.3790e+00	 2.9191e-01	 2.8427e+02	 3.8820e+01	-8.5063e+01	 3.9500e+05	 3.4123e+04	-1.1576e+01
 1.0405e+04	 0.0000e+00	 3.4463e+00	 3.3670e-01	 2.8427e+02	 4.1250e+01	-8.4420e+01	 5.1367e+05	 5.0185e+04	-1.0236e+01
 6.9366e+03	 0.0000e+00	 3.5272e+00	 3.9452e-01	 2.8427e+02	 4.3940e+01	-8.3618e+01	 6.5759e+05	 7.3552e+04	-8.9405e+00
 4.6244e+03	 0.0000e+00	 3.6298e+00	 4.6512e-01	 2.8427e+02	 4.6750e+01	-8.2698e+01	 8.3665e+05	 1.0721e+05	-7.8040e+00
 3.0829e+03	 0.0000e+00	 3.7727e+00	 5.4121e-01	 2.8427e+02	 4.9440e+01	-8.1836e+01	 1.0785e+06	 1.5472e+05	-6.9709e+00
 2.0553e+03	 0.0000e+00	 3.9416e+00	 6.0794e-01	 2.8427e+02	 5.1940e+01	-8.1232e+01	 1.4402e+06	 2.2214e+05	-6.4836e+00
 1.3702e+03	 0.0000e+00	 4.1383e+00	 6.4830e-01	 2.8427e+02	 5.4540e+01	-8.1096e+01	 2.0258e+06	 3.1737e+05	-6.3832e+00
 9.1346e+02	 0.0000e+00	 4.3448e+00	 6.5255e-01	 2.8426e+02	 5.7000e+01	-8.1458e+01	 3.0190e+06	 4.5343e+05	-6.6581e+00
 6.0898e+02	 0.0000e+00	 4.5421e+00	 6.2325e-01	 2.8427e+02	 5.9570e+01	-8.2187e+01	 4.7414e+06	 6.5060e+05	-7.2878e+00
 4.0598e+02	 0.0000e+00	 4.7078e+00	 5.7699e-01	 2.8426e+02	 6.2250e+01	-8.3013e+01	 7.6823e+06	 9.4155e+05	-8.1592e+00
 2.7066e+02	 0.0000e+00	 4.8583e+00	 5.1645e-01	 2.8427e+02	 6.4690e+01	-8.3932e+01	 1.2874e+07	 1.3686e+06	-9.4073e+00
 1.8044e+02	 0.0000e+00	 4.9846e+00	 4.5361e-01	 2.8427e+02	 6.7500e+01	-8.4800e+01	 2.1987e+07	 2.0009e+06	-1.0989e+01
 1.2029e+02	 0.0000e+00	 5.0895e+00	 3.9357e-01	 2.8427e+02	 7.0190e+01	-8.5578e+01	 3.8011e+07	 2.9394e+06	-1.2932e+01
 1.0000e+02	 0.0000e+00	 5.1315e+00	 3.6788e-01	 2.8426e+02	 7.2770e+01	-8.5899e+01	 4.8917e+07	 3.5069e+06	-1.3949e+01
 9.0000e+05	 7.0000e+01	 2.9721e+00	 8.3530e-02	 2.8427e+02	 8.1570e+01	-8.8390e+01	 2.3938e+04	 6.7277e+02	-3.5581e+01
 6.0000e+05	 7.0000e+01	 2.9643e+00	 1.6086e-01	 2.8427e+02	 8.4300e+01	-8.6894e+01	 1.8646e+04	 1.0118e+03	-1.8428e+01
 4.0000e+05	 7.0000e+01	 3.0047e+00	 1.6588e-01	 2.8426e+02	 8.6880e+01	-8.6840e+01	 2.7121e+04	 1.4973e+03	-1.8113e+01
 2.6667e+05	 7.0000e+01	 3.0465e+00	 1.7203e-01	 2.8427e+02	 8.9540e+01	-8.6768e+01	 3.9228e+04	 2.2151e+03	-1.7709e+01
 1.7778e+05	 7.0000e+01	 3.0897e+00	 1.7928e-01	 2.8426e+02	 9.2070e+01	-8.6679e+01	 5.6463e+04	 3.2763e+03	-1.7234e+01
 1.1852e+05	 7.0000e+01	 3.1343e+00	 1.8825e-01	 2.8426e+02	 9.4630e+01	-8.6563e+01	 8.0659e+04	 4.8444e+03	-1.6650e+01
 7.9012e+04	 7.0000e+01	 3.1804e+00	 1.9958e-01	 2.8427e+02	 9.7070e+01	-8.6409e+01	 1.1412e+05	 7.1613e+03	-1.5936e+01
 5.2675e+04	 7.0000e+01	 3.2167e+00	 2.1462e-01	 2.8426e+02	 9.9500e+01	-8.6183e+01	 1.5918e+05	 1.0621e+04	-1.4988e+01
 3.5117e+04	 7.0000e+01	 3.2673e+00	 2.3365e-01	 2.8427e+02	 1.0222e+02	-8.5910e+01	 2.1932e+05	 1.5684e+04	-1.3984e+01
 2.3411e+04	 7.0000e+01	 3.3212e+00	 2.5892e-01	 2.8427e+02	 1.0469e+02	-8.5542e+01	 2.9688e+05	 2.3145e+04	-1.2827e+01
 1.5607e+04	 7.0000e+01	 3.3805e+00	 2.9276e-01	 2.8427e+02	 1.0719e+02	-8.5050e+01	 3.9384e+05	 3.4108e+04	-1.1547e+01
 1.0405e+04	 7.0000e+01	 3.4480e+00	 3.3773e-01	 2.8427e+02	 1.0975e+02	-8.4406e+01	 5.1211e+05	 5.0160e+04	-1.0209e+01
 6.9366e+03	 7.0000e+01	 3.5292e+00	 3.9574e-01	 2.8426e+02	 1.1225e+02	-8.3602e+01	 6.5556e+05	 7.3511e+04	-8.9180e+00
 4.6244e+03	 7.0000e+01	 3.6323e+00	 4.6648e-01	 2.8426e+02	 1.1513e+02	-8.2682e+01	 8.3422e+05	 1.0714e+05	-7.7865e+00
 3.0829e+03	 7.0000e+01	 3.7756e+00	 5.4268e-01	 2.8427e+02	 1.1763e+02	-8.1821e+01	 1.0756e+06	 1.5460e+05	-6.9574e+00
 2.0553e+03	 7.0000e+01	 3.9451e+00	 6.0912e-01	 2.8426e+02	 1.2032e+02	-8.1223e+01	 1.4375e+06	 2.2194e+05	-6.4767e+00
 1.3702e+03	 7.0000e+01	 4.1422e+00	 6.4894e-01	 2.8426e+02	 1.2275e+02	-8.1096e+01	 2.0239e+06	 3.1707e+05	-6.3830e+00
 9.1346e+02	 7.0000e+01	 4.3487e+00	 6.5260e-01	 2.8426e+02	 1.2525e+02	-8.1465e+01	 3.0188e+06	 4.5302e+05	-6.6636e+00
 6.0898e+02	 7.0000e+01	 4.5457e+00	 6.2271e-01	 2.8426e+02	 1.2794e+02	-8.2200e+01	 4.7455e+06	 6.5008e+05	-7.2999e+00
 4.0598e+02	 7.0000e+01	 4.7113e+00	 5.7623e-01	 2.8426e+02	 1.3085e+02	-8.3027e+01	 7.6924e+06	 9.4085e+05	-8.1760e+00
 2.7066e+02	 7.0000e+01	 4.8614e+00	 5.1540e-01	 2.8427e+02	 1.3332e+02	-8.3948e+01	 1.2901e+07	 1.3677e+06	-9.4324e+00
 1.8044e+02	 7.0000e+01	 4.9873e+00	 4.5230e-01	 2.8426e+02	 1.3577e+02	-8.4818e+01	 2.2050e+07	 1.9998e+06	-1.1027e+01
 1.2029e+02	 7.0000e+01	 5.0919e+00	 3.9258e-01	 2.8426e+02	 1.3869e+02	-8.5591e+01	 3.8107e+07	 2.9380e+06	-1.2970e+01
 1.0000e+02	 7.0000e+01	 5.1338e+00	 3.6704e-01	 2.8426e+02	 1.4119e+02	-8.5911e+01	 4.9029e+07	 3.5054e+06	-1.3987e+01
 9.0000e+05	 1.3840e+02	 2.9726e+00	 8.4116e-02	 2.8427e+02	 1.5019e+02	-8.8379e+01	 2.3771e+04	 6.7265e+02	-3.5340e+01
 6.0000e+05	 1.3840e+02	 2.9648e+00	 1.6116e-01	 2.8426e+02	 1.5310e+02	-8.6889e+01	 1.8611e+04	 1.0116e+03	-1.8397e+01
 4.0000e+05	 1.3840e+02	 3.0052e+00	 1.6622e-01	 2.8426e+02	 1.5557e+02	-8.6834e+01	 2.7066e+04	 1.4970e+03	-1.8080e+01
 2.6667e+05	 1.3840e+02	 3.0470e+00	 1.7231e-01	 2.8427e+02	 1.5800e+02	-8.6763e+01	 3.9164e+04	 2.2147e+03	-1.7684e+01
 1.7778e+05	 1.3840e+02	 3.0904e+00	 1.7957e-01	 2.8427e+02	 1.6069e+02	-8.6675e+01	 5.6372e+04	 3.2755e+03	-1.7210e+01
 1.1852e+05	 1.3840e+02	 3.1350e+00	 1.8862e-01	 2.8427e+02	 1.6319e+02	-8.6557e+01	 8.0500e+04	 4.8433e+03	-1.6621e+01
 7.9012e+04	 1.3840e+02	 3.1813e+00	 1.9990e-01	 2.8426e+02	 1.6586e+02	-8.6404e+01	 1.1393e+05	 7.1593e+03	-1.5914e+01
 5.2675e+04	 1.3840e+02	 3.2176e+00	 2.1499e-01	 2.8427e+02	 1.6838e+02	-8.6177e+01	 1.5891e+05	 1.0618e+04	-1.4966e+01
 3.5117e+04	 1.3840e+02	 3.2686e+00	 2.3426e-01	 2.8427e+02	 1.7122e+02	-8.5901e+01	 2.1876e+05	 1.5678e+04	-1.3953e+01
 2.3411e+04	 1.3840e+02	 3.3224e+00	 2.5964e-01	 2.8427e+02	 1.7369e+02	-8.5532e+01	 2.9605e+05	 2.3136e+04	-1.2796e+01
 1.5607e+04	 1.3840e+02	 3.3820e+00	 2.9381e-01	 2.8426e+02	 1.7619e+02	-8.5035e+01	 3.9244e+05	 3.4093e+04	-1.1511e+01
 1.0405e+04	 1.3840e+02	 3.4498e+00	 3.3882e-01	 2.8427e+02	 1.7875e+02	-8.4391e+01	 5.1046e+05	 5.0135e+04	-1.0182e+01
 6.9366e+03	 1.3840e+02	 3.5313e+00	 3.9707e-01	 2.8426e+02	 1.8125e+02	-8.3584e+01	 6.5336e+05	 7.3467e+04	-8.8933e+00
 4.6244e+03	 1.3840e+02	 3.6349e+00	 4.6797e-01	 2.8426e+02	 1.8407e+02	-8.2664e+01	 8.3156e+05	 1.0706e+05	-7.7674e+00
 3.0829e+03	 1.3840e+02	 3.7788e+00	 5.4419e-01	 2.8426e+02	 1.8650e+02	-8.1805e+01	 1.0726e+06	 1.5447e+05	-6.9440e+00
 2.0553e+03	 1.3840e+02	 3.9490e+00	 6.1030e-01	 2.8426e+02	 1.8894e+02	-8.1215e+01	 1.4347e+06	 2.2172e+05	-6.4705e+00
 1.3702e+03	 1.3840e+02	 4.1465e+00	 6.4971e-01	 2.8426e+02	 1.9150e+02	-8.1095e+01	 2.0215e+06	 3.1675e+05	-6.3820e+00
 9.1346e+02	 1.3840e+02	 4.3532e+00	 6.5261e-01	 2.8426e+02	 1.9394e+02	-8.1474e+01	 3.0188e+06	 4.5256e+05	-6.6705e+00
 6.0898e+02	 1.3840e+02	 4.5499e+00	 6.2233e-01	 2.8426e+02	 1.9680e+02	-8.2212e+01	 4.7484e+06	 6.4948e+05	-7.3112e+00
 4.0598e+02	 1.3840e+02	 4.7152e+00	 5.7524e-01	 2.8426e+02	 1.9950e+02	-8.3044e+01	 7.7056e+06	 9.4006e+05	-8.1969e+00
 2.7066e+02	 1.3840e+02	 4.8648e+00	 5.1428e-01	 2.8426e+02	 2.0221e+02	-8.3965e+01	 1.2929e+07	 1.3668e+06	-9.4594e+00
 1.8044e+02	 1.3840e+02	 4.9903e+00	 4.5138e-01	 2.8426e+02	 2.0471e+02	-8.4832e+01	 2.2095e+07	 1.9986e+06	-1.1056e+01
 1.2029e+02	 1.3840e+02	 5.0944e+00	 3.9137e-01	 2.8426e+02	 2.0743e+02	-8.5607e+01	 3.8225e+07	 2.9365e+06	-1.3017e+01
 1.0000e+02	 1.3840e+02	 5.1358e+00	 3.6584e-01	 2.8426e+02	 2.0996e+02	-8.5925e+01	 4.9190e+07	 3.5040e+06	-1.4038e+01
 9.0000e+05	 2.0720e+02	 2.9732e+00	 8.4202e-02	 2.8427e+02	 2.1924e+02	-8.8378e+01	 2.3747e+04	 6.7252e+02	-3.5310e+01
 6.0000e+05	 2.0720e+02	 2.9657e+00	 1.6130e-01	 2.8427e+02	 2.2207e+02	-8.6887e+01	 1.8594e+04	 1.0113e+03	-1.8386e+01
 4.0000e+05	 2.0720e+02	 3.0059e+00	 1.6650e-01	 2.8427e+02	 2.2463e+02	-8.6830e+01	 2.7020e+04	 1.4967e+03	-1.8053e+01
 2.6667e+05	 2.0720e+02	 3.0480e+00	 1.7248e-01	 2.8426e+02	 2.2713e+02	-8.6761e+01	 3.9126e+04	 2.2140e+03	-1.7672e+01
 1.7778e+05	 2.0720e+02	 3.0912e+00	 1.7996e-01	 2.8427e+02	 2.2980e+02	-8.6668e+01	 5.6249e+04	 3.2747e+03	-1.7177e+01
 1.1852e+05	 2.0720e+02	 3.1360e+00	 1.8891e-01	 2.8427e+02	 2.3225e+02	-8.6553e+01	 8.0377e+04	 4.8418e+03	-1.6601e+01
 7.9012e+04	 2.0720e+02	 3.1822e+00	 2.0037e-01	 2.8426e+02	 2.3469e+02	-8.6397e+01	 1.1367e+05	 7.1572e+03	-1.5882e+01
 5.2675e+04	 2.0720e+02	 3.2189e+00	 2.1547e-01	 2.8426e+02	 2.3744e+02	-8.6170e+01	 1.5855e+05	 1.0613e+04	-1.4939e+01
 3.5117e+04	 2.0720e+02	 3.2698e+00	 2.3479e-01	 2.8427e+02	 2.4029e+02	-8.5893e+01	 2.1826e+05	 1.5672e+04	-1.3926e+01
 2.3411e+04	 2.0720e+02	 3.3240e+00	 2.6042e-01	 2.8427e+02	 2.4288e+02	-8.5520e+01	 2.9517e+05	 2.3126e+04	-1.2764e+01
 1.5607e+04	 2.0720e+02	 3.3836e+00	 2.9462e-01	 2.8427e+02	 2.4532e+02	-8.5024e+01	 3.9136e+05	 3.4077e+04	-1.1485e+01
 1.0405e+04	 2.0720e+02	 3.4516e+00	 3.3988e-01	 2.8427e+02	 2.4813e+02	-8.4376e+01	 5.0887e+05	 5.0108e+04	-1.0155e+01
 6.9366e+03	 2.0720e+02	 3.5335e+00	 3.9842e-01	 2.8427e+02	 2.5057e+02	-8.3567e+01	 6.5114e+05	 7.3420e+04	-8.8687e+00
 4.6244e+03	 2.0720e+02	 3.6377e+00	 4.6960e-01	 2.8427e+02	 2.5344e+02	-8.2644e+01	 8.2868e+05	 1.0698e+05	-7.7463e+00
 3.0829e+03	 2.0720e+02	 3.7823e+00	 5.4575e-01	 2.8427e+02	 2.5594e+02	-8.1789e+01	 1.0696e+06	 1.5433e+05	-6.9304e+00
 2.0553e+03	 2.0720e+02	 3.9530e+00	 6.1157e-01	 2.8427e+02	 2.5869e+02	-8.1205e+01	 1.4317e+06	 2.2150e+05	-6.4637e+00
 1.3702e+03	 2.0720e+02	 4.1512e+00	 6.5022e-01	 2.8427e+02	 2.6119e+02	-8.1098e+01	 2.0199e+06	 3.1638e+05	-6.3844e+00
 9.1346e+02	 2.0720e+02	 4.3578e+00	 6.5242e-01	 2.8427e+02	 2.6385e+02	-8.1485e+01	 3.0196e+06	 4.5207e+05	-6.6795e+00
 6.0898e+02	 2.0720e+02	 4.5544e+00	 6.2138e-01	 2.8427e+02	 2.6646e+02	-8.2231e+01	 4.7557e+06	 6.4885e+05	-7.3295e+00
 4.0598e+02	 2.0720e+02	 4.7194e+00	 5.7423e-01	 2.8427e+02	 2.6925e+02	-8.3063e+01	 7.7192e+06	 9.3924e+05	-8.2186e+00
 2.7066e+02	 2.0720e+02	 4.8684e+00	 5.1298e-01	 2.8427e+02	 2.7169e+02	-8.3985e+01	 1.2961e+07	 1.3657e+06	-9.4904e+00
 1.8044e+02	 2.0720e+02	 4.9935e+00	 4.4996e-01	 2.8427e+02	 2.7421e+02	-8.4851e+01	 2.2165e+07	 1.9973e+06	-1.1098e+01
 1.2029e+02	 2.0720e+02	 5.0973e+00	 3.8988e-01	 2.8427e+02	 2.7694e+02	-8.5626e+01	 3.8371e+07	 2.9349e+06	-1.3074e+01
 1.0000e+02	 2.0720e+02	 5.1385e+00	 3.6460e-01	 2.8427e+02	 2.7979e+02	-8.5941e+01	 4.9358e+07	 3.5021e+06	-1.4094e+01
 9.0000e+05	 2.7700e+02	 2.9740e+00	 8.4548e-02	 2.8427e+02	 2.8863e+02	-8.8372e+01	 2.3650e+04	 6.7234e+02	-3.5175e+01
 6.0000e+05	 2.7700e+02	 2.9662e+00	 1.6158e-01	 2.8427e+02	 2.9149e+02	-8.6882e+01	 1.8563e+04	 1.0112e+03	-1.8358e+01
 4.0000e+05	 2.7700e+02	 3.0067e+00	 1.6662e-01	 2.8427e+02	 2.9394e+02	-8.6828e+01	 2.7001e+04	 1.4963e+03	-1.8046e+01
 2.6667e+05	 2.7700e+02	 3.0486e+00	 1.7281e-01	 2.8427e+02	 2.9644e+02	-8.6756e+01	 3.9050e+04	 2.2136e+03	-1.7641e+01
 1.7778e+05	 2.7700e+02	 3.0920e+00	 1.8023e-01	 2.8427e+02	 2.9900e+02	-8.6664e+01	 5.6166e+04	 3.2738e+03	-1.7156e+01
 1.1852e+05	 2.7700e+02	 3.1370e+00	 1.8931e-01	 2.8428e+02	 3.0144e+02	-8.6546e+01	 8.0205e+04	 4.8403e+03	-1.6570e+01
 7.9012e+04	 2.7700e+02	 3.1832e+00	 2.0080e-01	 2.8427e+02	 3.0394e+02	-8.6391e+01	 1.1343e+05	 7.1549e+03	-1.5853e+01
 5.2675e+04	 2.7700e+02	 3.2200e+00	 2.1596e-01	 2.8427e+02	 3.0652e+02	-8.6163e+01	 1.5820e+05	 1.0610e+04	-1.4911e+01
 3.5117e+04	 2.7700e+02	 3.2711e+00	 2.3545e-01	 2.8427e+02	 3.0919e+02	-8.5883e+01	 2.1765e+05	 1.5666e+04	-1.3893e+01
 2.3411e+04	 2.7700e+02	 3.3253e+00	 2.6109e-01	 2.8428e+02	 3.1169e+02	-8.5510e+01	 2.9441e+05	 2.3116e+04	-1.2736e+01
 1.5607e+04	 2.7700e+02	 3.3851e+00	 2.9547e-01	 2.8427e+02	 3.1419e+02	-8.5012e+01	 3.9023e+05	 3.4062e+04	-1.1457e+01
 1.0405e+04	 2.7700e+02	 3.4534e+00	 3.4102e-01	 2.8427e+02	 3.1685e+02	-8.4360e+01	 5.0717e+05	 5.0082e+04	-1.0127e+01
 6.9366e+03	 2.7700e+02	 3.5357e+00	 3.9981e-01	 2.8428e+02	 3.1932e+02	-8.3548e+01	 6.4888e+05	 7.3375e+04	-8.8434e+00
 4.6244e+03	 2.7700e+02	 3.6403e+00	 4.7109e-01	 2.8428e+02	 3.2211e+02	-8.2626e+01	 8.2605e+05	 1.0690e+05	-7.7274e+00
 3.0829e+03	 2.7700e+02	 3.7855e+00	 5.4728e-01	 2.8427e+02	 3.2463e+02	-8.1773e+01	 1.0666e+06	 1.5420e+05	-6.9168e+00
 2.0553e+03	 2.7700e+02	 3.9570e+00	 6.1288e-01	 2.8428e+02	 3.2707e+02	-8.1196e+01	 1.4286e+06	 2.2127e+05	-6.4564e+00
 1.3702e+03	 2.7700e+02	 4.1554e+00	 6.5112e-01	 2.8428e+02	 3.2971e+02	-8.1095e+01	 2.0171e+06	 3.1606e+05	-6.3819e+00
 9.1346e+02	 2.7700e+02	 4.3621e+00	 6.5256e-01	 2.8428e+02	 3.3219e+02	-8.1492e+01	 3.0190e+06	 4.5163e+05	-6.6846e+00
 6.0898e+02	 2.7700e+02	 4.5585e+00	 6.2097e-01	 2.8428e+02	 3.3486e+02	-8.2243e+01	 4.7588e+06	 6.4826e+05	-7.3409e+00
 4.0598e+02	 2.7700e+02	 4.7231e+00	 5.7330e-01	 2.8427e+02	 3.3769e+02	-8.3079e+01	 7.7317e+06	 9.3850e+05	-8.2384e+00
 2.7066e+02	 2.7700e+02	 4.8718e+00	 5.1208e-01	 2.8428e+02	 3.4033e+02	-8.4000e+01	 1.2984e+07	 1.3648e+06	-9.5137e+00
