PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 80°C Absorption, 4.5.2026, 12:4
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]
 6.5684e+04	 3.7136e+03	 4.6363e+00	 6.5726e-01	 3.5314e+02	 3.7661e+03
 9.8526e+04	 3.7136e+03	 4.4653e+00	 6.9514e-01	 3.5313e+02	 3.7687e+03
 1.4779e+05	 3.7136e+03	 4.2521e+00	 7.0748e-01	 3.5314e+02	 3.7715e+03
 2.2168e+05	 3.7136e+03	 4.0364e+00	 6.8711e-01	 3.5314e+02	 3.7741e+03
 3.3253e+05	 3.7136e+03	 3.8378e+00	 6.3514e-01	 3.5314e+02	 3.7765e+03
 4.9879e+05	 3.7136e+03	-2.6132e+00	 4.7547e+01	 3.5314e+02	 3.7794e+03
 7.4818e+05	 3.7136e+03	 3.5681e+00	 4.2277e-01	 3.5315e+02	 3.7858e+03
 9.0000e+05	 3.7136e+03	 3.5206e+00	 3.8859e-01	 3.5315e+02	 3.7934e+03
 1.0000e+02	 3.7906e+03	 5.9531e+00	 1.3229e-01	 3.5315e+02	 3.8015e+03
 1.5000e+02	 3.7906e+03	 5.9230e+00	 1.4101e-01	 3.5315e+02	 3.8040e+03
 2.2500e+02	 3.7906e+03	 5.8886e+00	 1.5264e-01	 3.5314e+02	 3.8067e+03
 3.3750e+02	 3.7906e+03	 5.8520e+00	 1.6750e-01	 3.5315e+02	 3.8091e+03
 5.0625e+02	 3.7906e+03	 5.8108e+00	 1.8573e-01	 3.5314e+02	 3.8119e+03
 7.5938e+02	 3.7906e+03	 5.7647e+00	 2.0751e-01	 3.5315e+02	 3.8144e+03
 1.1391e+03	 3.7906e+03	 5.7127e+00	 2.3262e-01	 3.5315e+02	 3.8171e+03
 1.7086e+03	 3.7906e+03	 5.6534e+00	 2.6179e-01	 3.5315e+02	 3.8197e+03
 2.5629e+03	 3.7906e+03	 5.5867e+00	 2.9434e-01	 3.5315e+02	 3.8223e+03
 3.8443e+03	 3.7906e+03	 5.5107e+00	 3.3063e-01	 3.5315e+02	 3.8249e+03
 5.7665e+03	 3.7906e+03	 5.4247e+00	 3.7051e-01	 3.5316e+02	 3.8274e+03
 8.6498e+03	 3.7906e+03	 5.3273e+00	 4.1364e-01	 3.5315e+02	 3.8301e+03
 1.2975e+04	 3.7906e+03	 5.2180e+00	 4.5989e-01	 3.5315e+02	 3.8325e+03
 1.9462e+04	 3.7906e+03	 5.0946e+00	 5.0849e-01	 3.5315e+02	 3.8353e+03
 2.9193e+04	 3.7906e+03	 4.9565e+00	 5.5900e-01	 3.5315e+02	 3.8379e+03
 4.3789e+04	 3.7906e+03	 4.8014e+00	 6.0933e-01	 3.5315e+02	 3.8406e+03
 6.5684e+04	 3.7906e+03	 4.6266e+00	 6.5559e-01	 3.5315e+02	 3.8431e+03
 9.8526e+04	 3.7906e+03	 4.4565e+00	 6.9288e-01	 3.5315e+02	 3.8459e+03
 1.4779e+05	 3.7906e+03	 4.2438e+00	 7.0460e-01	 3.5315e+02	 3.8483e+03
 2.2168e+05	 3.7906e+03	 4.0294e+00	 6.8397e-01	 3.5314e+02	 3.8509e+03
 3.3253e+05	 3.7906e+03	 3.8320e+00	 6.3196e-01	 3.5314e+02	 3.8535e+03
 4.9879e+05	 3.7906e+03	-2.5833e+00	 4.7481e+01	 3.5315e+02	 3.8562e+03
 7.4818e+05	 3.7906e+03	 3.5637e+00	 4.2075e-01	 3.5315e+02	 3.8628e+03
 9.0000e+05	 3.7906e+03	 3.5163e+00	 3.8667e-01	 3.5315e+02	 3.8707e+03
 1.0000e+02	 3.8679e+03	 5.9500e+00	 1.3386e-01	 3.5314e+02	 3.8789e+03
 1.5000e+02	 3.8679e+03	 5.9178e+00	 1.4260e-01	 3.5314e+02	 3.8814e+03
 2.2500e+02	 3.8679e+03	 5.8846e+00	 1.5427e-01	 3.5315e+02	 3.8838e+03
 3.3750e+02	 3.8679e+03	 5.8471e+00	 1.6926e-01	 3.5314e+02	 3.8865e+03
 5.0625e+02	 3.8679e+03	 5.8056e+00	 1.8773e-01	 3.5314e+02	 3.8890e+03
 7.5938e+02	 3.8679e+03	 5.7589e+00	 2.0959e-01	 3.5315e+02	 3.8916e+03
 1.1391e+03	 3.8679e+03	 5.7064e+00	 2.3469e-01	 3.5315e+02	 3.8941e+03
 1.7086e+03	 3.8679e+03	 5.6467e+00	 2.6398e-01	 3.5315e+02	 3.8966e+03
 2.5629e+03	 3.8679e+03	 5.5793e+00	 2.9653e-01	 3.5315e+02	 3.8992e+03
 3.8443e+03	 3.8679e+03	 5.5026e+00	 3.3277e-01	 3.5315e+02	 3.9017e+03
 5.7665e+03	 3.8679e+03	 5.4159e+00	 3.7240e-01	 3.5315e+02	 3.9045e+03
 8.6498e+03	 3.8679e+03	 5.3179e+00	 4.1526e-01	 3.5316e+02	 3.9071e+03
 1.2975e+04	 3.8679e+03	 5.2081e+00	 4.6107e-01	 3.5315e+02	 3.9098e+03
 1.9462e+04	 3.8679e+03	 5.0846e+00	 5.0934e-01	 3.5316e+02	 3.9124e+03
 2.9193e+04	 3.8679e+03	 4.9461e+00	 5.5910e-01	 3.5316e+02	 3.9151e+03
 4.3789e+04	 3.8679e+03	 4.7913e+00	 6.0870e-01	 3.5315e+02	 3.9176e+03
 6.5684e+04	 3.8679e+03	 4.6168e+00	 6.5413e-01	 3.5315e+02	 3.9200e+03
 9.8526e+04	 3.8679e+03	 4.4471e+00	 6.9066e-01	 3.5315e+02	 3.9226e+03
 1.4779e+05	 3.8679e+03	 4.2355e+00	 7.0170e-01	 3.5315e+02	 3.9250e+03
 2.2168e+05	 3.8679e+03	 4.0223e+00	 6.8087e-01	 3.5315e+02	 3.9275e+03
 3.3253e+05	 3.8679e+03	 3.8261e+00	 6.2894e-01	 3.5315e+02	 3.9302e+03
 4.9879e+05	 3.8679e+03	-2.5534e+00	 4.7415e+01	 3.5314e+02	 3.9330e+03
 7.4818e+05	 3.8679e+03	 3.5594e+00	 4.1846e-01	 3.5315e+02	 3.9396e+03
 9.0000e+05	 3.8679e+03	 3.5125e+00	 3.8481e-01	 3.5315e+02	 3.9472e+03
 1.0000e+02	 3.9444e+03	 5.9465e+00	 1.3492e-01	 3.5315e+02	 3.9553e+03
 1.5000e+02	 3.9444e+03	 5.9152e+00	 1.4445e-01	 3.5315e+02	 3.9578e+03
 2.2500e+02	 3.9444e+03	 5.8806e+00	 1.5569e-01	 3.5314e+02	 3.9603e+03
 3.3750e+02	 3.9444e+03	 5.8429e+00	 1.7099e-01	 3.5314e+02	 3.9629e+03
 5.0625e+02	 3.9444e+03	 5.8011e+00	 1.8958e-01	 3.5314e+02	 3.9654e+03
 7.5938e+02	 3.9444e+03	 5.7538e+00	 2.1141e-01	 3.5315e+02	 3.9681e+03
 1.1391e+03	 3.9444e+03	 5.7006e+00	 2.3707e-01	 3.5315e+02	 3.9705e+03
 1.7086e+03	 3.9444e+03	 5.6403e+00	 2.6600e-01	 3.5315e+02	 3.9731e+03
 2.5629e+03	 3.9444e+03	 5.5723e+00	 2.9858e-01	 3.5314e+02	 3.9756e+03
 3.8443e+03	 3.9444e+03	 5.4950e+00	 3.3476e-01	 3.5315e+02	 3.9781e+03
 5.7665e+03	 3.9444e+03	 5.4079e+00	 3.7417e-01	 3.5316e+02	 3.9808e+03
 8.6498e+03	 3.9444e+03	 5.3093e+00	 4.1688e-01	 3.5316e+02	 3.9834e+03
 1.2975e+04	 3.9444e+03	 5.1992e+00	 4.6222e-01	 3.5316e+02	 3.9861e+03
 1.9462e+04	 3.9444e+03	 5.0752e+00	 5.0989e-01	 3.5316e+02	 3.9886e+03
 2.9193e+04	 3.9444e+03	 4.9366e+00	 5.5888e-01	 3.5316e+02	 3.9913e+03
 4.3789e+04	 3.9444e+03	 4.7819e+00	 6.0800e-01	 3.5317e+02	 3.9939e+03
 6.5684e+04	 3.9444e+03	 4.6080e+00	 6.5279e-01	 3.5317e+02	 3.9963e+03
 9.8526e+04	 3.9444e+03	 4.4387e+00	 6.8846e-01	 3.5316e+02	 3.9991e+03
 1.4779e+05	 3.9444e+03	 4.2281e+00	 6.9903e-01	 3.5316e+02	 4.0015e+03
 2.2168e+05	 3.9444e+03	 4.0159e+00	 6.7792e-01	 3.5316e+02	 4.0043e+03
 3.3253e+05	 3.9444e+03	 3.8207e+00	 6.2601e-01	 3.5316e+02	 4.0067e+03
 4.9879e+05	 3.9444e+03	-2.5256e+00	 4.7357e+01	 3.5314e+02	 4.0096e+03
 7.4818e+05	 3.9444e+03	 3.5553e+00	 4.1632e-01	 3.5314e+02	 4.0162e+03
 9.0000e+05	 3.9444e+03	 3.5084e+00	 3.8262e-01	 3.5314e+02	 4.0239e+03
 1.0000e+02	 4.0211e+03	 5.9435e+00	 1.3653e-01	 3.5314e+02	 4.0322e+03
 1.5000e+02	 4.0211e+03	 5.9119e+00	 1.4507e-01	 3.5314e+02	 4.0348e+03
 2.2500e+02	 4.0211e+03	 5.8768e+00	 1.5730e-01	 3.5315e+02	 4.0376e+03
 3.3750e+02	 4.0211e+03	 5.8388e+00	 1.7250e-01	 3.5315e+02	 4.0400e+03
 5.0625e+02	 4.0211e+03	 5.7963e+00	 1.9137e-01	 3.5315e+02	 4.0426e+03
 7.5938e+02	 4.0211e+03	 5.7489e+00	 2.1346e-01	 3.5315e+02	 4.0452e+03
 1.1391e+03	 4.0211e+03	 5.6951e+00	 2.3885e-01	 3.5315e+02	 4.0480e+03
 1.7086e+03	 4.0211e+03	 5.6342e+00	 2.6809e-01	 3.5315e+02	 4.0506e+03
 2.5629e+03	 4.0211e+03	 5.5656e+00	 3.0067e-01	 3.5316e+02	 4.0533e+03
 3.8443e+03	 4.0211e+03	 5.4878e+00	 3.3665e-01	 3.5316e+02	 4.0557e+03
 5.7665e+03	 4.0211e+03	 5.3999e+00	 3.7599e-01	 3.5316e+02	 4.0581e+03
 8.6498e+03	 4.0211e+03	 5.3008e+00	 4.1826e-01	 3.5316e+02	 4.0608e+03
 1.2975e+04	 4.0211e+03	 5.1900e+00	 4.6322e-01	 3.5316e+02	 4.0633e+03
 1.9462e+04	 4.0211e+03	 5.0657e+00	 5.1043e-01	 3.5315e+02	 4.0659e+03
 2.9193e+04	 4.0211e+03	 4.9269e+00	 5.5900e-01	 3.5315e+02	 4.0685e+03
 4.3789e+04	 4.0211e+03	 4.7721e+00	 6.0713e-01	 3.5315e+02	 4.0713e+03
 6.5684e+04	 4.0211e+03	 4.5981e+00	 6.5135e-01	 3.5315e+02	 4.0738e+03
 9.8526e+04	 4.0211e+03	 4.4296e+00	 6.8619e-01	 3.5314e+02	 4.0766e+03
 1.4779e+05	 4.0211e+03	 4.2198e+00	 6.9618e-01	 3.5315e+02	 4.0790e+03
 2.2168e+05	 4.0211e+03	 4.0089e+00	 6.7468e-01	 3.5315e+02	 4.0819e+03
 3.3253e+05	 4.0211e+03	 3.8148e+00	 6.2294e-01	 3.5314e+02	 4.0843e+03
 4.9879e+05	 4.0211e+03	-2.4956e+00	 4.7289e+01	 3.5315e+02	 4.0871e+03
 7.4818e+05	 4.0211e+03	 3.5513e+00	 4.1411e-01	 3.5315e+02	 4.0938e+03
 9.0000e+05	 4.0211e+03	 3.5048e+00	 3.8075e-01	 3.5314e+02	 4.1016e+03
 1.0000e+02	 4.0988e+03	 5.9407e+00	 1.3770e-01	 3.5314e+02	 4.1097e+03
 1.5000e+02	 4.0988e+03	 5.9076e+00	 1.4694e-01	 3.5314e+02	 4.1122e+03
 2.2500e+02	 4.0988e+03	 5.8731e+00	 1.5891e-01	 3.5315e+02	 4.1149e+03
 3.3750e+02	 4.0988e+03	 5.8345e+00	 1.7432e-01	 3.5314e+02	 4.1173e+03
 5.0625e+02	 4.0988e+03	 5.7917e+00	 1.9307e-01	 3.5315e+02	 4.1198e+03
 7.5938e+02	 4.0988e+03	 5.7436e+00	 2.1535e-01	 3.5314e+02	 4.1225e+03
 1.1391e+03	 4.0988e+03	 5.6893e+00	 2.4109e-01	 3.5315e+02	 4.1249e+03
 1.7086e+03	 4.0988e+03	 5.6278e+00	 2.7012e-01	 3.5315e+02	 4.1275e+03
 2.5629e+03	 4.0988e+03	 5.5586e+00	 3.0263e-01	 3.5315e+02	 4.1302e+03
 3.8443e+03	 4.0988e+03	 5.4802e+00	 3.3862e-01	 3.5315e+02	 4.1331e+03
 5.7665e+03	 4.0988e+03	 5.3918e+00	 3.7770e-01	 3.5315e+02	 4.1355e+03
 8.6498e+03	 4.0988e+03	 5.2922e+00	 4.1978e-01	 3.5315e+02	 4.1383e+03
 1.2975e+04	 4.0988e+03	 5.1808e+00	 4.6436e-01	 3.5315e+02	 4.1408e+03
 1.9462e+04	 4.0988e+03	 5.0563e+00	 5.1101e-01	 3.5315e+02	 4.1434e+03
 2.9193e+04	 4.0988e+03	 4.9172e+00	 5.5896e-01	 3.5314e+02	 4.1460e+03
 4.3789e+04	 4.0988e+03	 4.7622e+00	 6.0665e-01	 3.5314e+02	 4.1485e+03
 6.5684e+04	 4.0988e+03	 4.5884e+00	 6.4992e-01	 3.5314e+02	 4.1512e+03
 9.8526e+04	 4.0988e+03	 4.4206e+00	 6.8399e-01	 3.5314e+02	 4.1540e+03
 1.4779e+05	 4.0988e+03	 4.2116e+00	 6.9327e-01	 3.5314e+02	 4.1565e+03
 2.2168e+05	 4.0988e+03	 4.0019e+00	 6.7154e-01	 3.5314e+02	 4.1593e+03
 3.3253e+05	 4.0988e+03	 3.8092e+00	 6.1992e-01	 3.5314e+02	 4.1618e+03
 4.9879e+05	 4.0988e+03	-2.4717e+00	 4.7231e+01	 3.5314e+02	 4.1644e+03
 7.4818e+05	 4.0988e+03	 3.5476e+00	 4.1220e-01	 3.5315e+02	 4.1712e+03
 9.0000e+05	 4.0988e+03	 3.5013e+00	 3.7914e-01	 3.5315e+02	 4.1789e+03
 1.0000e+02	 4.1761e+03	 5.9379e+00	 1.3879e-01	 3.5315e+02	 4.1872e+03
 1.5000e+02	 4.1761e+03	 5.9051e+00	 1.4793e-01	 3.5315e+02	 4.1898e+03
 2.2500e+02	 4.1761e+03	 5.8696e+00	 1.6031e-01	 3.5315e+02	 4.1926e+03
 3.3750e+02	 4.1761e+03	 5.8307e+00	 1.7584e-01	 3.5315e+02	 4.1950e+03
 5.0625e+02	 4.1761e+03	 5.7872e+00	 1.9485e-01	 3.5314e+02	 4.1977e+03
 7.5938e+02	 4.1761e+03	 5.7386e+00	 2.1718e-01	 3.5314e+02	 4.2003e+03
 1.1391e+03	 4.1761e+03	 5.6836e+00	 2.4274e-01	 3.5314e+02	 4.2031e+03
 1.7086e+03	 4.1761e+03	 5.6216e+00	 2.7198e-01	 3.5315e+02	 4.2056e+03
 2.5629e+03	 4.1761e+03	 5.5517e+00	 3.0478e-01	 3.5314e+02	 4.2084e+03
 3.8443e+03	 4.1761e+03	 5.4728e+00	 3.4035e-01	 3.5314e+02	 4.2108e+03
 5.7665e+03	 4.1761e+03	 5.3836e+00	 3.7943e-01	 3.5315e+02	 4.2133e+03
 8.6498e+03	 4.1761e+03	 5.2836e+00	 4.2131e-01	 3.5315e+02	 4.2161e+03
 1.2975e+04	 4.1761e+03	 5.1720e+00	 4.6526e-01	 3.5315e+02	 4.2185e+03
 1.9462e+04	 4.1761e+03	 5.0471e+00	 5.1146e-01	 3.5315e+02	 4.2210e+03
 2.9193e+04	 4.1761e+03	 4.9080e+00	 5.5881e-01	 3.5315e+02	 4.2239e+03
 4.3789e+04	 4.1761e+03	 4.7534e+00	 6.0584e-01	 3.5315e+02	 4.2268e+03
 6.5684e+04	 4.1761e+03	 4.5804e+00	 6.4857e-01	 3.5315e+02	 4.2292e+03
 9.8526e+04	 4.1761e+03	 4.4133e+00	 6.8200e-01	 3.5316e+02	 4.2320e+03
 1.4779e+05	 4.1761e+03	 4.2054e+00	 6.9093e-01	 3.5316e+02	 4.2344e+03
 2.2168e+05	 4.1761e+03	 3.9966e+00	 6.6898e-01	 3.5317e+02	 4.2373e+03
 3.3253e+05	 4.1761e+03	 3.8048e+00	 6.1755e-01	 3.5317e+02	 4.2398e+03
 4.9879e+05	 4.1761e+03	-2.4478e+00	 4.7182e+01	 3.5317e+02	 4.2424e+03
 7.4818e+05	 4.1761e+03	 3.5442e+00	 4.1069e-01	 3.5316e+02	 4.2492e+03
 9.0000e+05	 4.1761e+03	 3.4980e+00	 3.7759e-01	 3.5317e+02	 4.2569e+03
 1.0000e+02	 4.2541e+03	 5.9352e+00	 1.3996e-01	 3.5317e+02	 4.2650e+03
 1.5000e+02	 4.2541e+03	 5.9009e+00	 1.5065e-01	 3.5317e+02	 4.2675e+03
 2.2500e+02	 4.2541e+03	 5.8664e+00	 1.6167e-01	 3.5317e+02	 4.2702e+03
 3.3750e+02	 4.2541e+03	 5.8271e+00	 1.7752e-01	 3.5316e+02	 4.2727e+03
 5.0625e+02	 4.2541e+03	 5.7831e+00	 1.9652e-01	 3.5316e+02	 4.2751e+03
 7.5938e+02	 4.2541e+03	 5.7338e+00	 2.1902e-01	 3.5315e+02	 4.2778e+03
 1.1391e+03	 4.2541e+03	 5.6784e+00	 2.4450e-01	 3.5314e+02	 4.2802e+03
 1.7086e+03	 4.2541e+03	 5.6159e+00	 2.7399e-01	 3.5315e+02	 4.2830e+03
 2.5629e+03	 4.2541e+03	 5.5454e+00	 3.0656e-01	 3.5315e+02	 4.2857e+03
 3.8443e+03	 4.2541e+03	 5.4656e+00	 3.4219e-01	 3.5315e+02	 4.2886e+03
 5.7665e+03	 4.2541e+03	 5.3758e+00	 3.8103e-01	 3.5315e+02	 4.2910e+03
 8.6498e+03	 4.2541e+03	 5.2754e+00	 4.2252e-01	 3.5315e+02	 4.2936e+03
 1.2975e+04	 4.2541e+03	 5.1631e+00	 4.6629e-01	 3.5315e+02	 4.2960e+03
 1.9462e+04	 4.2541e+03	 5.0380e+00	 5.1201e-01	 3.5315e+02	 4.2987e+03
 2.9193e+04	 4.2541e+03	 4.8987e+00	 5.5881e-01	 3.5315e+02	 4.3013e+03
 4.3789e+04	 4.2541e+03	 4.7440e+00	 6.0505e-01	 3.5315e+02	 4.3038e+03
 6.5684e+04	 4.2541e+03	 4.5710e+00	 6.4704e-01	 3.5315e+02	 4.3065e+03
 9.8526e+04	 4.2541e+03	 4.4043e+00	 6.7985e-01	 3.5315e+02	 4.3091e+03
 1.4779e+05	 4.2541e+03	 4.1971e+00	 6.8811e-01	 3.5315e+02	 4.3118e+03
 2.2168e+05	 4.2541e+03	 3.9895e+00	 6.6589e-01	 3.5315e+02	 4.3144e+03
 3.3253e+05	 4.2541e+03	 3.7988e+00	 6.1435e-01	 3.5315e+02	 4.3171e+03
 4.9879e+05	 4.2541e+03	-2.4168e+00	 4.7114e+01	 3.5316e+02	 4.3197e+03
 7.4818e+05	 4.2541e+03	 3.5399e+00	 4.0820e-01	 3.5315e+02	 4.3265e+03
 9.0000e+05	 4.2541e+03	 3.4939e+00	 3.7547e-01	 3.5315e+02	 4.3342e+03
 1.0000e+02	 4.3314e+03	 5.9316e+00	 1.4135e-01	 3.5315e+02	 4.3419e+03
 1.5000e+02	 4.3314e+03	 5.8975e+00	 1.4956e-01	 3.5314e+02	 4.3446e+03
 2.2500e+02	 4.3314e+03	 5.8623e+00	 1.6322e-01	 3.5315e+02	 4.3471e+03
 3.3750e+02	 4.3314e+03	 5.8225e+00	 1.7902e-01	 3.5315e+02	 4.3496e+03
 5.0625e+02	 4.3314e+03	 5.7782e+00	 1.9845e-01	 3.5315e+02	 4.3522e+03
 7.5938e+02	 4.3314e+03	 5.7288e+00	 2.2082e-01	 3.5315e+02	 4.3548e+03
 1.1391e+03	 4.3314e+03	 5.6729e+00	 2.4657e-01	 3.5315e+02	 4.3577e+03
 1.7086e+03	 4.3314e+03	 5.6096e+00	 2.7572e-01	 3.5315e+02	 4.3603e+03
 2.5629e+03	 4.3314e+03	 5.5386e+00	 3.0832e-01	 3.5315e+02	 4.3630e+03
 3.8443e+03	 4.3314e+03	 5.4583e+00	 3.4393e-01	 3.5314e+02	 4.3654e+03
 5.7665e+03	 4.3314e+03	 5.3681e+00	 3.8261e-01	 3.5314e+02	 4.3681e+03
 8.6498e+03	 4.3314e+03	 5.2670e+00	 4.2375e-01	 3.5314e+02	 4.3706e+03
 1.2975e+04	 4.3314e+03	 5.1543e+00	 4.6725e-01	 3.5314e+02	 4.3731e+03
 1.9462e+04	 4.3314e+03	 5.0288e+00	 5.1247e-01	 3.5315e+02	 4.3757e+03
 2.9193e+04	 4.3314e+03	 4.8896e+00	 5.5867e-01	 3.5314e+02	 4.3782e+03
 4.3789e+04	 4.3314e+03	 4.7348e+00	 6.0434e-01	 3.5314e+02	 4.3810e+03
 6.5684e+04	 4.3314e+03	 4.5620e+00	 6.4558e-01	 3.5314e+02	 4.3835e+03
 9.8526e+04	 4.3314e+03	 4.3956e+00	 6.7756e-01	 3.5314e+02	 4.3863e+03
 1.4779e+05	 4.3314e+03	 4.1893e+00	 6.8534e-01	 3.5313e+02	 4.3888e+03
 2.2168e+05	 4.3314e+03	 3.9824e+00	 6.6278e-01	 3.5312e+02	 4.3916e+03
 3.3253e+05	 4.3314e+03	 3.7926e+00	 6.1122e-01	 3.5312e+02	 4.3941e+03
 4.9879e+05	 4.3314e+03	-2.3848e+00	 4.7045e+01	 3.5311e+02	 4.3967e+03
 7.4818e+05	 4.3314e+03	 3.5352e+00	 4.0596e-01	 3.5311e+02	 4.4035e+03
 9.0000e+05	 4.3314e+03	 3.4899e+00	 3.7326e-01	 3.5312e+02	 4.4111e+03
 1.0000e+02	 4.4083e+03	 5.9286e+00	 1.4252e-01	 3.5314e+02	 4.4193e+03
 1.5000e+02	 4.4083e+03	 5.8939e+00	 1.5221e-01	 3.5314e+02	 4.4218e+03
 2.2500e+02	 4.4083e+03	 5.8584e+00	 1.6468e-01	 3.5314e+02	 4.4242e+03
 3.3750e+02	 4.4083e+03	 5.8183e+00	 1.8071e-01	 3.5314e+02	 4.4269e+03
 5.0625e+02	 4.4083e+03	 5.7737e+00	 2.0016e-01	 3.5315e+02	 4.4293e+03
 7.5938e+02	 4.4083e+03	 5.7238e+00	 2.2261e-01	 3.5315e+02	 4.4321e+03
 1.1391e+03	 4.4083e+03	 5.6674e+00	 2.4841e-01	 3.5316e+02	 4.4345e+03
 1.7086e+03	 4.4083e+03	 5.6040e+00	 2.7734e-01	 3.5316e+02	 4.4373e+03
 2.5629e+03	 4.4083e+03	 5.5324e+00	 3.1003e-01	 3.5316e+02	 4.4399e+03
 3.8443e+03	 4.4083e+03	 5.4518e+00	 3.4563e-01	 3.5316e+02	 4.4423e+03
 5.7665e+03	 4.4083e+03	 5.3614e+00	 3.8394e-01	 3.5316e+02	 4.4448e+03
 8.6498e+03	 4.4083e+03	 5.2599e+00	 4.2490e-01	 3.5317e+02	 4.4474e+03
 1.2975e+04	 4.4083e+03	 5.1470e+00	 4.6790e-01	 3.5317e+02	 4.4501e+03
 1.9462e+04	 4.4083e+03	 5.0215e+00	 5.1275e-01	 3.5317e+02	 4.4527e+03
 2.9193e+04	 4.4083e+03	 4.8820e+00	 5.5846e-01	 3.5317e+02	 4.4555e+03
 4.3789e+04	 4.4083e+03	 4.7275e+00	 6.0357e-01	 3.5317e+02	 4.4579e+03
 6.5684e+04	 4.4083e+03	 4.5811e+00	 6.4612e-01	 3.5317e+02	 4.4604e+03
 9.8526e+04	 4.4083e+03	 4.3893e+00	 6.7589e-01	 3.5317e+02	 4.4631e+03
 1.4779e+05	 4.4083e+03	 4.1840e+00	 6.8315e-01	 3.5318e+02	 4.4655e+03
 2.2168e+05	 4.4083e+03	 3.9783e+00	 6.6049e-01	 3.5318e+02	 4.4681e+03
 3.3253e+05	 4.4083e+03	 3.7895e+00	 6.0947e-01	 3.5318e+02	 4.4706e+03
 4.9879e+05	 4.4083e+03	-2.3708e+00	 4.7011e+01	 3.5318e+02	 4.4732e+03
 7.4818e+05	 4.4083e+03	 3.5332e+00	 4.0505e-01	 3.5317e+02	 4.4798e+03
 9.0000e+05	 4.4083e+03	 3.4877e+00	 3.7243e-01	 3.5318e+02	 4.4876e+03
 1.0000e+02	 4.4848e+03	 5.9264e+00	 1.4350e-01	 3.5318e+02	 4.4958e+03
 1.5000e+02	 4.4848e+03	 5.8942e+00	 1.5252e-01	 3.5318e+02	 4.4983e+03
 2.2500e+02	 4.4848e+03	 5.8556e+00	 1.6608e-01	 3.5317e+02	 4.5010e+03
 3.3750e+02	 4.4848e+03	 5.8150e+00	 1.8219e-01	 3.5317e+02	 4.5035e+03
 5.0625e+02	 4.4848e+03	 5.7698e+00	 2.0162e-01	 3.5317e+02	 4.5060e+03
 7.5938e+02	 4.4848e+03	 5.7192e+00	 2.2417e-01	 3.5317e+02	 4.5087e+03
 1.1391e+03	 4.4848e+03	 5.6624e+00	 2.5036e-01	 3.5317e+02	 4.5115e+03
 1.7086e+03	 4.4848e+03	 5.5981e+00	 2.7952e-01	 3.5317e+02	 4.5141e+03
 2.5629e+03	 4.4848e+03	 5.5259e+00	 3.1177e-01	 3.5316e+02	 4.5169e+03
 3.8443e+03	 4.4848e+03	 5.4446e+00	 3.4722e-01	 3.5315e+02	 4.5194e+03
 5.7665e+03	 4.4848e+03	 5.3533e+00	 3.8554e-01	 3.5315e+02	 4.5218e+03
 8.6498e+03	 4.4848e+03	 5.2512e+00	 4.2627e-01	 3.5315e+02	 4.5246e+03
 1.2975e+04	 4.4848e+03	 5.1378e+00	 4.6894e-01	 3.5315e+02	 4.5271e+03
 1.9462e+04	 4.4848e+03	 5.0116e+00	 5.1322e-01	 3.5315e+02	 4.5298e+03
 2.9193e+04	 4.4848e+03	 4.8722e+00	 5.5841e-01	 3.5315e+02	 4.5323e+03
 4.3789e+04	 4.4848e+03	 4.7176e+00	 6.0293e-01	 3.5315e+02	 4.5348e+03
 6.5684e+04	 4.4848e+03	 4.5714e+00	 6.4469e-01	 3.5315e+02	 4.5374e+03
 9.8526e+04	 4.4848e+03	 4.3802e+00	 6.7357e-01	 3.5315e+02	 4.5403e+03
 1.4779e+05	 4.4848e+03	 4.1756e+00	 6.8023e-01	 3.5315e+02	 4.5428e+03
 2.2168e+05	 4.4848e+03	 3.9708e+00	 6.5736e-01	 3.5315e+02	 4.5456e+03
 3.3253e+05	 4.4848e+03	 3.7832e+00	 6.0616e-01	 3.5314e+02	 4.5481e+03
 4.9879e+05	 4.4848e+03	-2.3394e+00	 4.6941e+01	 3.5314e+02	 4.5510e+03
 7.4818e+05	 4.4848e+03	 3.5287e+00	 4.0242e-01	 3.5315e+02	 4.5574e+03
 9.0000e+05	 4.4848e+03	 3.4835e+00	 3.7021e-01	 3.5314e+02	 4.5651e+03
 1.0000e+02	 4.5623e+03	 5.9229e+00	 1.4467e-01	 3.5314e+02	 4.5733e+03
 1.5000e+02	 4.5623e+03	 5.8895e+00	 1.5336e-01	 3.5314e+02	 4.5758e+03
 2.2500e+02	 4.5623e+03	 5.8514e+00	 1.6764e-01	 3.5314e+02	 4.5783e+03
 3.3750e+02	 4.5623e+03	 5.8103e+00	 1.8394e-01	 3.5314e+02	 4.5811e+03
 5.0625e+02	 4.5623e+03	 5.7647e+00	 2.0329e-01	 3.5314e+02	 4.5835e+03
 7.5938e+02	 4.5623e+03	 5.7138e+00	 2.2618e-01	 3.5315e+02	 4.5862e+03
 1.1391e+03	 4.5623e+03	 5.6564e+00	 2.5197e-01	 3.5314e+02	 4.5887e+03
