Time_Relative_s,der_m,der_m_smooth
1147.1999999999998,0.15778957126815407,0.1559061602795973
1150.0,0.15779961052524974,0.1559061602795973
1156.5,0.157817154996252,0.15589973615784541
1164.3000000000002,0.15807788362485942,0.15586736319407635
1172.5,0.15715404363858612,0.15585649175701502
1174.9,0.15684817755388292,0.15585649175701502
1177.6,0.15672162239766166,0.15585649175701502
1180.1999999999998,0.15661627322082275,0.15585649175701502
1182.6999999999998,0.15650790314721613,0.15585649175701502
1185.1999999999998,0.15645423658515542,0.15585649175701502
1187.6999999999998,0.1563595884673965,0.15585649175701502
1190.1999999999998,0.15626000392946712,0.15585649175701502
1192.9,0.1561757295597794,0.15585649175701502
1195.6,0.1560582191908201,0.15585649175701502
1198.1,0.15597600689973473,0.15585649175701502
1200.6999999999998,0.1559061602795973,0.15585649175701502
1203.3000000000002,0.15579113952664125,0.15585649175701502
1205.9,0.1556986705759429,0.15585649175701502
1208.5,0.15560981216776062,0.15585649175701502
1210.9,0.155529053283507,0.15585649175701502
1213.3000000000002,0.15540215053219428,0.15585649175701502
1216.0,0.15533635216161776,0.15585649175701502
1218.4,0.15529970993024397,0.15585649175701502
1221.1999999999998,0.15513920446806836,0.15585649175701502
1223.6999999999998,0.15506993433087377,0.15585649175701502
1226.5,0.15499493458177974,0.15585649175701502
1232.8000000000002,0.15470965215447346,0.15585649175701502
1240.5,0.15444483349356414,0.15585649175701502
1248.3000000000002,0.15505025020596008,0.15579113952664125
1251.0,0.15529424844036296,0.15575427013188428
1253.4,0.15535132709541152,0.1556986705759429
1256.1999999999998,0.1553908841414233,0.1556984416480752
1258.6999999999998,0.1554437803648214,0.1556875295730175
1261.1999999999998,0.15548962269478087,0.15563599498310912
1263.9,0.15554427562682663,0.15560981216776062
1266.5,0.15558442405794032,0.15558442405794032
1269.1999999999998,0.15563599498310912,0.15554427562682663
1271.6999999999998,0.1556984416480752,0.155529053283507
1274.4,0.1556875295730175,0.15548962269478087
1277.0,0.15575427013188428,0.15546491534504292
1279.6999999999998,0.15585649175701502,0.1554437803648214
1282.3000000000002,0.15586736319407635,0.15540215053219428
1285.0,0.15589973615784541,0.1553908841414233
1287.5,0.15593002926669414,0.15535132709541152
1289.9,0.1560242656562627,0.15533635216161776
1292.6999999999998,0.1560409534706241,0.15529970993024397
1295.1999999999998,0.15609038811050321,0.15529424844036296
1297.6999999999998,0.15615293891971685,0.15525407304119665
1300.3000000000002,0.1562164204334059,0.15513920446806836
1303.1999999999998,0.15633386165478172,0.15506993433087377
1309.4,0.15648239456691937,0.1550628726486752
1317.5,0.15613412533293838,0.15505025020596008
1325.9,0.15546491534504292,0.15499493458177974
1328.3000000000002,0.15525407304119665,0.15488444448678867
1331.1,0.1550628726486752,0.15473193286135975
1333.6999999999998,0.15488444448678867,0.15470965215447346
1336.3000000000002,0.15473193286135975,0.15450832457782074
1338.9,0.15450832457782074,0.15444483349356414
1341.5,0.15443633517376204,0.15443633517376204
1344.1,0.1541006535818067,0.1541006535818067
1346.6999999999998,0.15397653617964174,0.15397653617964174
1349.3000000000002,0.15382248394054043,0.15382248394054043
1351.8000000000002,0.1536591612940847,0.1536591612940847
1354.4,0.15343654483863536,0.15343654483863536
1357.0,0.1532634289958241,0.1532634289958241
1359.6999999999998,0.15310421933659352,0.15310421933659352
1362.3000000000002,0.1528924427100167,0.1528924427100167
1365.1,0.15273622597138323,0.15273622597138323
1367.6999999999998,0.1525850440146621,0.1525850440146621
1370.5,0.1523674910682476,0.1523674910682476
1372.9,0.15222929327526827,0.15222929327526827
1375.6,0.1520057097106608,0.15222929327526827
1378.3000000000002,0.15187063562253503,0.15222929327526827
1381.1999999999998,0.1515686795952185,0.15222929327526827
1387.6999999999998,0.1511055488449013,0.15222929327526827
1395.3000000000002,0.15123185866710676,0.15222929327526827
1403.5,0.15124174576294877,0.15222929327526827
1406.0,0.15119840485631056,0.15222929327526827
1408.5,0.15110258519878314,0.15222929327526827
1411.1999999999998,0.15099234882848997,0.15222929327526827
1413.6,0.15090145432949312,0.15222929327526827
1416.3000000000002,0.15076304940479904,0.15209387205561556
1418.6999999999998,0.15066786945503477,0.1520057097106608
1421.3000000000002,0.1505629462092321,0.15195589898445566
1423.9,0.1504557862674493,0.15187063562253503
1426.4,0.15037014710936314,0.15176448394599432
1428.9,0.15025625845378862,0.15172184260535188
1431.6999999999998,0.15013936270265762,0.1515686795952185
1434.5,0.1500255929417196,0.15145046849323088
1437.0,0.14988373721691528,0.151430769343604
1439.6999999999998,0.1497721221356294,0.15124174576294877
1442.4,0.14968058189788086,0.15123185866710676
1444.9,0.14955392646305202,0.151219983035974
1447.4,0.14947027605619143,0.15119840485631056
1449.9,0.14933947914749462,0.15110858984692113
1452.6999999999998,0.14910983094317878,0.1511055488449013
1455.1999999999998,0.14902692891713157,0.15110258519878314
1458.0,0.14883035458446645,0.15100598697730047
1464.3000000000002,0.14846286881857168,0.15099234882848997
1472.1999999999998,0.14789264048037498,0.15090145432949312
1480.3000000000002,0.147737654357749,0.15078971520834764
1482.6999999999998,0.1477113092639535,0.15077748184745107
1485.1999999999998,0.1479492288121395,0.15076304940479904
1487.9,0.1481896852940938,0.15066786945503477
1490.3000000000002,0.14838596282872268,0.1505629462092321
1493.0,0.1485875039565135,0.15051354685408005
1495.5,0.1487974204247318,0.1504557862674493
1498.0,0.14903240725104422,0.150415639570028
1500.6,0.14922233222593365,0.15037014710936314
1503.0,0.14940136034956972,0.1503170232328042
1505.9,0.14963777558481772,0.15025625845378862
1508.4,0.1498554639914969,0.15014490138796882
1511.1999999999998,0.15014490138796882,0.15013936270265762
1513.8000000000002,0.1503170232328042,0.1500907892060422
1516.5,0.15051354685408005,0.1500255929417196
1518.9,0.15077748184745107,0.14988373721691528
1521.6999999999998,0.15100598697730047,0.1498554639914969
1524.1999999999998,0.151219983035974,0.1497721221356294
1526.6999999999998,0.15145046849323088,0.14971504522248547
1529.3000000000002,0.15172184260535188,0.14968058189788086
1531.6999999999998,0.15195589898445566,0.14963777558481772
1534.4,0.15227459046836234,0.14955392646305202
1541.0,0.15303026847561893,0.14947027605619143
1548.6999999999998,0.15379870221370354,0.14941093931134203
1556.9,0.1540748752262811,0.14940136034956972
1559.4,0.1540519411940268,0.14933947914749462
1561.8000000000002,0.1538823775835039,0.14922233222593365
1564.5,0.1533874598859754,0.14910983094317878
1567.0,0.15308795388534377,0.14910045214357232
1569.8000000000002,0.15271160284660384,0.14903240725104422
1572.1999999999998,0.15260727611540978,0.14902692891713157
1575.0,0.15209387205561556,0.14883035458446645
1577.5,0.15176448394599432,0.1487974204247318
1580.0,0.151430769343604,0.14866576012353125
1582.4,0.15110858984692113,0.1485875039565135
1585.0,0.15078971520834764,0.14852486471226164
1587.6,0.150415639570028,0.14846286881857168
1590.1999999999998,0.1500907892060422,0.14838596282872268
1593.0,0.14971504522248547,0.1481896852940938
1595.4,0.14941093931134203,0.1480632595742182
1597.9,0.14910045214357232,0.1479492288121395
1600.6,0.14866576012353125,0.14789264048037498
1603.0,0.14852486471226164,0.14782162749841526
1605.6999999999998,0.1480632595742182,0.147737654357749
1608.1999999999998,0.14782162749841526,0.1477113092639535
1610.8000000000002,0.14740158000085443,0.14740158000085443
1617.2999999999995,0.14654310878941815,0.14654310878941815
1625.0,0.1455600742798829,0.1455600742798829
1632.7999999999995,0.14461449743727187,0.14461449743727187
1635.5,0.14426686442102632,0.14426686442102632
1638.1999999999998,0.14378994354438335,0.14378994354438335
1640.9,0.14325542264972435,0.14325542264972435
1643.2999999999995,0.1427501259208625,0.1427501259208625
1646.0,0.1422201314359219,0.1422201314359219
1648.5,0.14169955206551957,0.14169955206551957
1651.1999999999998,0.1411781045813423,0.1411781045813423
1654.0,0.14061717012018984,0.14061717012018984
1656.6999999999998,0.14006509744032047,0.14006509744032047
1659.1999999999998,0.13958536981399228,0.13958536981399228
1661.6999999999998,0.1390578868559798,0.1390578868559798
1664.4,0.13853464012103883,0.13853464012103883
1667.0,0.1380107049108588,0.1380107049108588
1669.7999999999995,0.13746386174526887,0.13746386174526887
1672.2999999999995,0.13698022241961152,0.13698022241961152
1675.1,0.1363772855740217,0.1363772855740217
